,Season,TeamName,KeyField,CONF,SEED,WL%,EFGPct-OFF,TOPct,ORPct,FTRate,EFGPct-DEF,TOPct.1,ORPct.1,FTRate.1,Off_1-POINTDIST,Off_2,Off_3,Def_1,Def_2,Def_3,FG2Pct-MISC,FG3Pct,FTPct,BlockPct,OppFG2Pct,OppFG3Pct,OppFTPct,OppBlockPct,FG3Rate,OppFG3Rate,ARate,OppARate,StlRate,OppStlRate,DFP,AdjTempo,Tempo-SUMM,OE,AdjOE,DE,AdjDE,AdjEM,TARGET16,WScore,Season,TeamName,KeyField,CONF,SEED,WL%,EFGPct-OFF,TOPct,ORPct,FTRate,EFGPct-DEF,TOPct.1,ORPct.1,FTRate.1,Off_1-POINTDIST,Off_2,Off_3,Def_1,Def_2,Def_3,FG2Pct-MISC,FG3Pct,FTPct,BlockPct,OppFG2Pct,OppFG3Pct,OppFTPct,OppBlockPct,FG3Rate,OppFG3Rate,ARate,OppARate,StlRate,OppStlRate,DFP,AdjTempo,Tempo-SUMM,OE,AdjOE,DE,AdjDE,AdjEM,TARGET16,LScore,score_delta
3855,2007,Virginia Tech,2007Virginia Tech,2.0,5.0,1.8333333330000001,48.3041,22.5139,33.8136,36.5743,48.3041,22.5139,33.8136,36.5743,20.3426,59.6146,20.0428,19.9157,48.7348,31.3496,49.8567,36.3636,66.156,13.1047,45.7344,35.2848,65.6878,6.3037,23.5068,35.7264,49.8826,48.9906,0.1259,0.0694,8.4,67.0,65.58,91.19,84.65,101.61,101.51,-16.86,0.0,54,2007,Illinois,2007Illinois,6.0,12.0,1.9166666669999999,45.7126,22.6991,29.4517,34.7045,45.7126,22.6991,29.4517,34.7045,18.8864,48.9087,32.2049,20.8626,50.2508,28.8867,48.2002,34.876999999999995,62.3529,8.7533,44.2971,32.2689,69.4491,9.8332,37.7596,34.4728,61.7722,54.9784,0.0936,0.0859,7.9,73.16,72.14,103.65,102.72,99.38,97.38,5.34,0.0,52,2
3870,2007,Winthrop,2007Winthrop,10.0,11.0,5.8,47.4587,20.6024,28.0603,32.5168,47.4587,20.6024,28.0603,32.5168,16.4706,50.6787,32.8507,18.464000000000002,50.9206,30.6155,55.1181,35.4839,62.867,10.7212,47.1735,31.9605,66.1017,7.9724,40.1649,37.1709,61.8454,51.3274,0.1087,0.0973,7.5,71.09,69.5,82.2,85.5,111.55,106.6,-21.1,0.0,74,2007,Notre Dame,2007Notre Dame,2.0,6.0,3.0,47.2089,20.8667,31.2211,30.941,47.2089,20.8667,31.2211,30.941,21.875,44.9074,33.2176,18.3824,53.2169,28.4007,50.2591,39.0476,74.3119,8.6275,45.4118,33.9934,68.7285,10.19,38.8273,32.2169,63.5213,58.2166,0.1201,0.09300000000000001,4.2,70.51,68.76,100.75,102.8,112.69,107.41,-4.62,0.0,64,10
3871,2007,Wisconsin,2007Wisconsin,6.0,2.0,5.0,46.32,22.2311,28.5173,28.0533,46.32,22.2311,28.5173,28.0533,23.0708,51.9984,24.9307,16.6107,54.4407,28.9486,50.9697,35.2349,68.8312,8.6754,43.9194,34.4178,65.7795,8.0683,31.618000000000002,31.1467,56.1707,49.0885,0.0875,0.0875,12.5,67.84,66.28,96.27,89.93,107.88,111.4,-21.47,0.0,76,2007,Texas A&M Corpus Chris,2007Texas A&M Corpus Chris,28.0,15.0,3.714285714,50.2312,21.5902,31.714000000000002,36.9364,50.2312,21.5902,31.714000000000002,36.9364,23.0107,54.9631,22.0263,20.7478,47.5148,31.7373,56.4448,40.5896,71.831,8.349,48.8743,34.9398,71.205,7.4979,27.0885,38.3815,65.2532,56.0425,0.1068,0.1096,2.8,66.13,65.16,94.14,92.85,108.47,104.53,-11.69,0.0,63,13
3573,2007,Butler,2007Butler,8.0,5.0,4.1428571430000005,45.9375,21.5229,33.1892,42.3125,45.9375,21.5229,33.1892,42.3125,22.2416,37.5927,40.1657,24.031,48.9922,26.9767,49.5402,37.0773,75.5556,5.959,44.1341,33.0798,68.6854,11.1494,48.7633,32.875,56.2331,50.3086,0.0896,0.0584,12.4,68.27,66.21,114.89,112.8,98.8,94.95,17.85,0.0,62,2007,Maryland,2007Maryland,6.0,4.0,2.777777778,43.7175,22.6521,35.9269,30.2315,43.7175,22.6521,35.9269,30.2315,20.3724,57.7281,21.8994,19.3464,53.8562,26.7974,50.8864,38.5069,69.5044,16.1918,42.9465,30.236,69.375,8.6014,25.0492,32.0265,60.4531,48.1166,0.1013,0.1097,8.2,64.27,61.76,101.84,102.45,106.39,101.91,0.54,0.0,59,3
3635,2007,Georgetown,2007Georgetown,8.0,2.0,4.285714286,44.0568,19.2612,33.9489,32.093,44.0568,19.2612,33.9489,32.093,18.5519,53.8552,27.593000000000004,20.5499,48.5555,30.8947,57.7666,37.0079,70.9581,15.6716,43.2007,30.3155,71.0145,7.1369,34.7755,37.6744,59.1549,54.4474,0.0866,0.1128,0.2,71.0,70.04,103.45,102.97,99.81,95.76,7.21,0.0,62,2007,Boston College,2007Boston College,2.0,7.0,1.75,49.0991,18.1444,37.0981,24.4745,49.0991,18.1444,37.0981,24.4745,23.3592,52.6702,23.9706,14.8068,60.7034,24.4898,53.7885,34.8754,72.4399,13.1044,48.9839,32.9247,69.7342,9.4921,31.8775,28.5786,57.1259,52.3112,0.0859,0.1042,3.2,70.45,69.68,114.0,114.64,100.73,95.8,18.85,0.0,55,7
3731,2007,North Carolina,2007North Carolina,2.0,1.0,4.428571429,47.0207,21.419,29.6145,27.8929,47.0207,21.419,29.6145,27.8929,20.5341,59.6685,19.7974,16.4877,54.2945,29.2178,54.6067,35.7737,71.1702,11.0045,45.2975,33.7317,66.5635,8.5955,25.2415,32.513000000000005,58.9722,53.2225,0.1101,0.1012,7.6,65.61,62.91,103.96,99.98,101.6,102.98,-3.0,0.0,81,2007,Michigan St.,2007Michigan St.,6.0,9.0,1.9166666669999999,44.4986,20.0741,31.0345,37.8797,44.4986,20.0741,31.0345,37.8797,21.1775,54.833,23.9895,22.3888,45.977,31.6342,50.6494,37.6033,71.8331,14.8488,42.1632,32.263000000000005,67.7761,9.5779,28.2051,37.4785,69.3548,57.376999999999995,0.0844,0.1018,2.7,67.71,65.17,105.46,101.11,102.4,102.1,-0.99,0.0,67,14
3747,2007,Ohio St.,2007Ohio St.,6.0,1.0,8.75,46.7085,20.2412,31.2432,21.6301,46.7085,20.2412,31.2432,21.6301,19.2771,51.0843,29.6386,13.6947,51.5515,34.7538,53.5354,36.1006,70.2635,15.5,44.5,33.6134,68.53,6.9264,36.4512,37.3041,56.6569,54.0421,0.1043,0.0761,-0.2,62.47,60.72,100.74,97.83,104.54,102.95,-5.12,0.0,78,2007,Xavier,2007Xavier,8.0,9.0,2.777777778,48.2786,21.0253,32.7855,29.108,48.2786,21.0253,32.7855,29.108,24.2004,44.7013,31.0983,16.921,56.2837,26.7953,52.968,39.0421,74.14399999999999,9.2535,48.7558,31.5372,67.5627,9.2237,38.6211,32.916,59.8351,53.8741,0.0845,0.0828,4.9,68.2,66.45,85.86,81.34,106.06,105.97,-24.63,0.0,71,7
3758,2007,Pittsburgh,2007Pittsburgh,2.0,3.0,3.625,46.0949,18.5254,31.7479,31.1913,46.0949,18.5254,31.7479,31.1913,18.43,55.5176,26.0523,19.7504,52.2375,28.011999999999997,50.9749,38.2304,66.1224,10.0681,45.95,30.9117,72.7417,7.5209,29.4349,34.7009,67.3257,54.0049,0.0822,0.0801,3.6,73.59,72.75,94.74,96.87,109.99,102.86,-5.99,0.0,84,2007,VCU,2007VCU,1.0,11.0,4.0,50.9738,23.7734,32.939,37.3957,50.9738,23.7734,32.939,37.3957,22.0868,50.0381,27.8751,20.2091,53.1359,26.6551,48.2379,40.0657,72.7729,8.6601,49.8366,35.6021,69.0476,8.5169,30.898000000000003,31.8865,52.7192,49.6314,0.1213,0.08,12.2,68.85,66.81,94.4,94.47,110.01,110.75,-16.29,0.0,79,5
3817,2007,Texas A&M,2007Texas A&M,27.0,3.0,3.857142857,42.7775,21.7087,29.8288,38.3714,42.7775,21.7087,29.8288,38.3714,20.9728,53.93,25.0973,24.096999999999998,47.6992,28.2039,52.7799,42.1569,71.5803,9.5113,42.0593,29.3663,70.7849,7.6161,27.9759,36.0848,65.0881,55.8036,0.0996,0.0719,6.6,66.88,64.07,93.08,88.29,99.96,99.98,-11.69,0.0,72,2007,Louisville,2007Louisville,2.0,6.0,2.4,45.5342,22.4658,33.8349,45.5341,45.5342,22.4658,33.8349,45.5341,20.3224,48.8757,30.8019,24.9639,48.7734,26.2626,49.9133,33.2418,68.4286,11.841,43.8202,32.7338,66.5385,9.0121,38.6823,32.4577,58.6797,56.4586,0.1119,0.0872,8.6,66.93,63.84,105.92,102.46,104.72,100.82,1.64,0.0,69,3
3835,2007,UCLA,2007UCLA,23.0,2.0,5.0,47.6376,23.2345,29.9323,30.1834,47.6376,23.2345,29.9323,30.1834,16.969,54.736000000000004,28.295,18.1471,56.9245,24.9284,52.473,37.084,66.7195,8.2886,45.7406,35.0806,69.9816,7.8825,32.7792,27.5709,55.0931,55.0649,0.1133,0.0797,11.5,68.31,66.38,99.4,93.34,107.07,107.2,-13.86,0.0,54,2007,Indiana,2007Indiana,6.0,7.0,1.9090909090000001,46.2025,21.7668,31.7143,46.2025,46.2025,21.7668,31.7143,46.2025,19.0561,47.2841,33.6598,26.1881,51.6684,22.1436,48.5375,38.1241,70.9784,12.3656,45.7885,31.4655,70.9589,8.7751,37.6638,29.3671,54.1507,49.4673,0.1003,0.0935,16.9,69.92,69.34,112.52,108.84,103.82,103.7,5.14,0.0,49,5
3850,2007,Vanderbilt,2007Vanderbilt,27.0,6.0,1.8333333330000001,50.6091,21.7802,33.5324,31.5148,50.6091,21.7802,33.5324,31.5148,18.2183,44.9438,36.8379,17.9124,51.2887,30.799,51.0483,37.2716,73.1079,7.2925,50.0419,34.3885,70.084,10.0273,42.805,36.8114,63.7413,53.4689,0.1071,0.0927,3.7,67.27,66.64,96.76,93.74,108.78,109.85,-16.11,0.0,78,2007,Washington St.,2007Washington St.,23.0,3.0,3.25,46.1802,21.8279,31.5013,33.6374,46.1802,21.8279,31.5013,33.6374,18.6978,55.4333,25.8689,19.9605,50.0988,29.9407,50.3597,37.1917,71.6695,13.549000000000001,44.3182,33.1148,68.4746,6.6347,29.64,34.7777,57.1429,45.9803,0.1056,0.0729,13.0,67.81,66.61,93.21,90.37,109.49,108.32,-17.95,0.0,74,4
3625,2007,Florida,2007Florida,27.0,1.0,7.0,45.2019,18.7621,28.1303,27.7464,45.2019,18.7621,28.1303,27.7464,20.2318,51.8635,27.9048,16.852999999999998,58.4665,24.6805,58.7234,40.8528,69.23899999999999,12.2707,46.2998,28.5319,66.0407,6.9504,34.0197,31.3504,54.7556,45.7356,0.0988,0.1066,13.1,66.38,63.64,107.9,106.09,101.88,97.82,8.27,0.0,74,2007,Purdue,2007Purdue,6.0,9.0,1.8333333330000001,48.0297,24.3971,32.8447,38.6065,48.0297,24.3971,32.8447,38.6065,19.8232,52.5253,27.6515,21.8765,51.3702,26.7534,51.1475,35.6678,67.7698,7.6395,47.4678,32.7645,69.6746,10.8197,33.4787,33.4666,55.1601,57.5839,0.1193,0.1056,6.6,68.55,66.78,95.33,93.82,103.14,100.51,-6.69,0.0,67,7
3668,2007,Kansas,2007Kansas,7.0,1.0,6.6,43.4691,23.6634,30.2708,33.9888,43.4691,23.6634,30.2708,33.9888,17.9651,58.7643,23.2707,20.7765,47.3549,31.8686,52.8063,39.5548,65.9679,18.1818,41.02,31.8008,67.0799,6.9403,26.0598,36.6573,58.8608,52.6119,0.131,0.0977,7.4,68.46,66.84,100.62,99.18,95.89,95.69,3.5,0.0,88,2007,Kentucky,2007Kentucky,27.0,8.0,1.8333333330000001,47.4252,18.4467,32.1681,27.8568,47.4252,18.4467,32.1681,27.8568,19.4311,52.8045,27.7644,15.9861,50.6516,33.3623,54.1051,35.4839,70.2899,12.5687,45.7973,33.4204,64.7887,8.9491,34.8315,37.5674,60.3371,52.5626,0.0864,0.102,1.0,71.76,69.5,108.05,105.77,106.81,102.8,2.97,0.0,76,12
3699,2007,Memphis,2007Memphis,4.0,2.0,8.25,43.7344,23.6472,31.8064,42.6361,43.7344,23.6472,31.8064,42.6361,20.2879,51.1309,28.5812,24.9036,51.6931,23.4033,51.2011,35.101,62.1196,15.2602,42.4051,31.3253,68.0328,9.6088,35.2157,29.0065,52.4414,50.0637,0.132,0.0807,16.5,63.14,62.62,103.89,100.47,104.73,100.63,-0.16,0.0,78,2007,Nevada,2007Nevada,20.0,7.0,5.8,45.5045,16.4654,30.6356,28.5215,45.5045,16.4654,30.6356,28.5215,18.4138,52.8465,28.7397,18.4423,57.1173,24.4405,51.928999999999995,40.5316,75.89,9.9859,44.8664,31.3793,72.1541,6.712999999999999,31.7176,28.971,59.4329,53.4146,0.0783,0.0868,7.3,74.51,74.68,111.39,108.3,112.26,110.81,-2.51,0.0,62,16
3752,2007,Oregon,2007Oregon,23.0,3.0,3.625,49.2289,21.6501,32.6113,28.6265,49.2289,21.6501,32.6113,28.6265,18.917,43.6765,37.4065,16.6122,56.0816,27.3061,49.6759,39.019,76.0745,5.4054,50.1826,31.5864,68.5185,12.2366,42.0929,34.0241,53.271,50.1099,0.102,0.0848,6.7,69.09,67.39,109.8,102.43,106.08,107.83,-5.39,0.0,75,2007,Winthrop,2007Winthrop,10.0,11.0,5.8,47.4587,20.6024,28.0603,32.5168,47.4587,20.6024,28.0603,32.5168,16.4706,50.6787,32.8507,18.464000000000002,50.9206,30.6155,55.1181,35.4839,62.867,10.7212,47.1735,31.9605,66.1017,7.9724,40.1649,37.1709,61.8454,51.3274,0.1087,0.0973,7.5,71.09,69.5,82.2,85.5,111.55,106.6,-21.1,0.0,61,14
3798,2007,Southern Illinois,2007Southern Illinois,19.0,4.0,4.1428571430000005,48.063,24.509,28.8344,49.7045,48.063,24.509,28.8344,49.7045,23.2895,46.9415,29.7689,26.6165,47.8195,25.5639,49.7121,36.8687,69.179,10.939,46.1762,34.6939,70.1453,8.3493,36.3081,32.1733,54.5455,51.7774,0.1049,0.1082,18.1,72.69,69.7,101.71,99.05,108.84,108.74,-9.69,0.0,63,2007,Virginia Tech,2007Virginia Tech,2.0,5.0,1.8333333330000001,48.3041,22.5139,33.8136,36.5743,48.3041,22.5139,33.8136,36.5743,20.3426,59.6146,20.0428,19.9157,48.7348,31.3496,49.8567,36.3636,66.156,13.1047,45.7344,35.2848,65.6878,6.3037,23.5068,35.7264,49.8826,48.9906,0.1259,0.0694,8.4,67.0,65.58,91.19,84.65,101.61,101.51,-16.86,0.0,48,15
3812,2007,Tennessee,2007Tennessee,27.0,5.0,2.1818181819999998,51.81,24.0273,34.7718,39.1151,51.81,24.0273,34.7718,39.1151,19.1452,46.2028,34.6521,21.5455,50.7042,27.7503,50.6192,36.4955,65.3012,8.3721,51.6279,34.7639,72.7506,11.4551,40.9506,35.1433,55.6575,55.3355,0.1302,0.0853,5.4,64.44,61.51,98.56,94.94,105.9,105.58,-10.64,0.0,77,2007,Virginia,2007Virginia,2.0,4.0,1.9090909090000001,47.2776,18.8846,32.6105,35.2022,47.2776,18.8846,32.6105,35.2022,23.9601,44.5923,31.4476,20.8126,47.4944,31.693,48.0287,36.6812,74.5149,8.3263,44.2389,35.1351,70.5972,10.3047,38.1032,35.903,50.5076,57.8947,0.0655,0.0678,1.0,66.23,64.06,92.8,88.55,108.17,105.38,-16.83,0.0,74,3
3841,2007,UNLV,2007UNLV,20.0,7.0,4.285714286,48.4171,22.2666,34.7454,34.8241,48.4171,22.2666,34.7454,34.8241,19.0033,49.7583,31.2384,20.207,51.8427,27.9503,49.0829,35.9435,71.4685,14.4036,46.9617,34.2466,70.4185,6.8966,36.3679,33.0151,55.9536,48.7662,0.1169,0.0766,9.1,67.46,66.96,86.99,84.56,96.19,99.72,-15.16,4.0,74,2007,Wisconsin,2007Wisconsin,6.0,2.0,5.0,46.32,22.2311,28.5173,28.0533,46.32,22.2311,28.5173,28.0533,23.0708,51.9984,24.9307,16.6107,54.4407,28.9486,50.9697,35.2349,68.8312,8.6754,43.9194,34.4178,65.7795,8.0683,31.618000000000002,31.1467,56.1707,49.0885,0.0875,0.0875,12.5,67.84,66.28,96.27,89.93,107.88,111.4,-21.47,0.0,68,6
3842,2007,USC,2007USC,23.0,5.0,2.083333333,44.6716,20.6995,33.5522,30.5466,44.6716,20.6995,33.5522,30.5466,20.9714,55.6476,23.381,19.3949,49.8964,30.7087,50.4437,39.5038,71.5019,10.7246,43.6232,30.9912,70.3759,7.0307,26.3449,36.61,49.8943,50.0589,0.0809,0.0864,5.1,66.33,64.79,88.46,88.6,106.9,103.9,-15.3,0.0,87,2007,Texas,2007Texas,7.0,4.0,2.5,47.6409,19.6132,34.3267,29.7297,47.6409,19.6132,34.3267,29.7297,21.8881,45.8042,32.3077,17.689,48.5952,33.7159,47.7058,38.8889,73.6471,14.1219,44.0143,36.0406,68.8752,8.2302,36.582,36.0971,50.5711,54.8998,0.1044,0.0801,0.2,66.7,65.8,94.73,91.01,102.96,102.19,-11.18,4.0,68,19
3668,2007,Kansas,2007Kansas,7.0,1.0,6.6,43.4691,23.6634,30.2708,33.9888,43.4691,23.6634,30.2708,33.9888,17.9651,58.7643,23.2707,20.7765,47.3549,31.8686,52.8063,39.5548,65.9679,18.1818,41.02,31.8008,67.0799,6.9403,26.0598,36.6573,58.8608,52.6119,0.131,0.0977,7.4,68.46,66.84,100.62,99.18,95.89,95.69,3.5,0.0,61,2007,Southern Illinois,2007Southern Illinois,19.0,4.0,4.1428571430000005,48.063,24.509,28.8344,49.7045,48.063,24.509,28.8344,49.7045,23.2895,46.9415,29.7689,26.6165,47.8195,25.5639,49.7121,36.8687,69.179,10.939,46.1762,34.6939,70.1453,8.3493,36.3081,32.1733,54.5455,51.7774,0.1049,0.1082,18.1,72.69,69.7,101.71,99.05,108.84,108.74,-9.69,0.0,58,3
3699,2007,Memphis,2007Memphis,4.0,2.0,8.25,43.7344,23.6472,31.8064,42.6361,43.7344,23.6472,31.8064,42.6361,20.2879,51.1309,28.5812,24.9036,51.6931,23.4033,51.2011,35.101,62.1196,15.2602,42.4051,31.3253,68.0328,9.6088,35.2157,29.0065,52.4414,50.0637,0.132,0.0807,16.5,63.14,62.62,103.89,100.47,104.73,100.63,-0.16,0.0,65,2007,Texas A&M,2007Texas A&M,27.0,3.0,3.857142857,42.7775,21.7087,29.8288,38.3714,42.7775,21.7087,29.8288,38.3714,20.9728,53.93,25.0973,24.096999999999998,47.6992,28.2039,52.7799,42.1569,71.5803,9.5113,42.0593,29.3663,70.7849,7.6161,27.9759,36.0848,65.0881,55.8036,0.0996,0.0719,6.6,66.88,64.07,93.08,88.29,99.96,99.98,-11.69,0.0,64,1
3747,2007,Ohio St.,2007Ohio St.,6.0,1.0,8.75,46.7085,20.2412,31.2432,21.6301,46.7085,20.2412,31.2432,21.6301,19.2771,51.0843,29.6386,13.6947,51.5515,34.7538,53.5354,36.1006,70.2635,15.5,44.5,33.6134,68.53,6.9264,36.4512,37.3041,56.6569,54.0421,0.1043,0.0761,-0.2,62.47,60.72,100.74,97.83,104.54,102.95,-5.12,0.0,85,2007,Tennessee,2007Tennessee,27.0,5.0,2.1818181819999998,51.81,24.0273,34.7718,39.1151,51.81,24.0273,34.7718,39.1151,19.1452,46.2028,34.6521,21.5455,50.7042,27.7503,50.6192,36.4955,65.3012,8.3721,51.6279,34.7639,72.7506,11.4551,40.9506,35.1433,55.6575,55.3355,0.1302,0.0853,5.4,64.44,61.51,98.56,94.94,105.9,105.58,-10.64,0.0,84,1
3835,2007,UCLA,2007UCLA,23.0,2.0,5.0,47.6376,23.2345,29.9323,30.1834,47.6376,23.2345,29.9323,30.1834,16.969,54.736000000000004,28.295,18.1471,56.9245,24.9284,52.473,37.084,66.7195,8.2886,45.7406,35.0806,69.9816,7.8825,32.7792,27.5709,55.0931,55.0649,0.1133,0.0797,11.5,68.31,66.38,99.4,93.34,107.07,107.2,-13.86,0.0,64,2007,Pittsburgh,2007Pittsburgh,2.0,3.0,3.625,46.0949,18.5254,31.7479,31.1913,46.0949,18.5254,31.7479,31.1913,18.43,55.5176,26.0523,19.7504,52.2375,28.011999999999997,50.9749,38.2304,66.1224,10.0681,45.95,30.9117,72.7417,7.5209,29.4349,34.7009,67.3257,54.0049,0.0822,0.0801,3.6,73.59,72.75,94.74,96.87,109.99,102.86,-5.99,0.0,55,9
3625,2007,Florida,2007Florida,27.0,1.0,7.0,45.2019,18.7621,28.1303,27.7464,45.2019,18.7621,28.1303,27.7464,20.2318,51.8635,27.9048,16.852999999999998,58.4665,24.6805,58.7234,40.8528,69.23899999999999,12.2707,46.2998,28.5319,66.0407,6.9504,34.0197,31.3504,54.7556,45.7356,0.0988,0.1066,13.1,66.38,63.64,107.9,106.09,101.88,97.82,8.27,0.0,65,2007,Butler,2007Butler,8.0,5.0,4.1428571430000005,45.9375,21.5229,33.1892,42.3125,45.9375,21.5229,33.1892,42.3125,22.2416,37.5927,40.1657,24.031,48.9922,26.9767,49.5402,37.0773,75.5556,5.959,44.1341,33.0798,68.6854,11.1494,48.7633,32.875,56.2331,50.3086,0.0896,0.0584,12.4,68.27,66.21,114.89,112.8,98.8,94.95,17.85,0.0,57,8
3635,2007,Georgetown,2007Georgetown,8.0,2.0,4.285714286,44.0568,19.2612,33.9489,32.093,44.0568,19.2612,33.9489,32.093,18.5519,53.8552,27.593000000000004,20.5499,48.5555,30.8947,57.7666,37.0079,70.9581,15.6716,43.2007,30.3155,71.0145,7.1369,34.7755,37.6744,59.1549,54.4474,0.0866,0.1128,0.2,71.0,70.04,103.45,102.97,99.81,95.76,7.21,0.0,66,2007,Vanderbilt,2007Vanderbilt,27.0,6.0,1.8333333330000001,50.6091,21.7802,33.5324,31.5148,50.6091,21.7802,33.5324,31.5148,18.2183,44.9438,36.8379,17.9124,51.2887,30.799,51.0483,37.2716,73.1079,7.2925,50.0419,34.3885,70.084,10.0273,42.805,36.8114,63.7413,53.4689,0.1071,0.0927,3.7,67.27,66.64,96.76,93.74,108.78,109.85,-16.11,0.0,65,1
3731,2007,North Carolina,2007North Carolina,2.0,1.0,4.428571429,47.0207,21.419,29.6145,27.8929,47.0207,21.419,29.6145,27.8929,20.5341,59.6685,19.7974,16.4877,54.2945,29.2178,54.6067,35.7737,71.1702,11.0045,45.2975,33.7317,66.5635,8.5955,25.2415,32.513000000000005,58.9722,53.2225,0.1101,0.1012,7.6,65.61,62.91,103.96,99.98,101.6,102.98,-3.0,0.0,74,2007,USC,2007USC,23.0,5.0,2.083333333,44.6716,20.6995,33.5522,30.5466,44.6716,20.6995,33.5522,30.5466,20.9714,55.6476,23.381,19.3949,49.8964,30.7087,50.4437,39.5038,71.5019,10.7246,43.6232,30.9912,70.3759,7.0307,26.3449,36.61,49.8943,50.0589,0.0809,0.0864,5.1,66.33,64.79,88.46,88.6,106.9,103.9,-15.3,0.0,64,10
3752,2007,Oregon,2007Oregon,23.0,3.0,3.625,49.2289,21.6501,32.6113,28.6265,49.2289,21.6501,32.6113,28.6265,18.917,43.6765,37.4065,16.6122,56.0816,27.3061,49.6759,39.019,76.0745,5.4054,50.1826,31.5864,68.5185,12.2366,42.0929,34.0241,53.271,50.1099,0.102,0.0848,6.7,69.09,67.39,109.8,102.43,106.08,107.83,-5.39,0.0,76,2007,UNLV,2007UNLV,20.0,7.0,4.285714286,48.4171,22.2666,34.7454,34.8241,48.4171,22.2666,34.7454,34.8241,19.0033,49.7583,31.2384,20.207,51.8427,27.9503,49.0829,35.9435,71.4685,14.4036,46.9617,34.2466,70.4185,6.8966,36.3679,33.0151,55.9536,48.7662,0.1169,0.0766,9.1,67.46,66.96,86.99,84.56,96.19,99.72,-15.16,4.0,72,4
3747,2007,Ohio St.,2007Ohio St.,6.0,1.0,8.75,46.7085,20.2412,31.2432,21.6301,46.7085,20.2412,31.2432,21.6301,19.2771,51.0843,29.6386,13.6947,51.5515,34.7538,53.5354,36.1006,70.2635,15.5,44.5,33.6134,68.53,6.9264,36.4512,37.3041,56.6569,54.0421,0.1043,0.0761,-0.2,62.47,60.72,100.74,97.83,104.54,102.95,-5.12,0.0,92,2007,Memphis,2007Memphis,4.0,2.0,8.25,43.7344,23.6472,31.8064,42.6361,43.7344,23.6472,31.8064,42.6361,20.2879,51.1309,28.5812,24.9036,51.6931,23.4033,51.2011,35.101,62.1196,15.2602,42.4051,31.3253,68.0328,9.6088,35.2157,29.0065,52.4414,50.0637,0.132,0.0807,16.5,63.14,62.62,103.89,100.47,104.73,100.63,-0.16,0.0,76,16
3835,2007,UCLA,2007UCLA,23.0,2.0,5.0,47.6376,23.2345,29.9323,30.1834,47.6376,23.2345,29.9323,30.1834,16.969,54.736000000000004,28.295,18.1471,56.9245,24.9284,52.473,37.084,66.7195,8.2886,45.7406,35.0806,69.9816,7.8825,32.7792,27.5709,55.0931,55.0649,0.1133,0.0797,11.5,68.31,66.38,99.4,93.34,107.07,107.2,-13.86,0.0,68,2007,Kansas,2007Kansas,7.0,1.0,6.6,43.4691,23.6634,30.2708,33.9888,43.4691,23.6634,30.2708,33.9888,17.9651,58.7643,23.2707,20.7765,47.3549,31.8686,52.8063,39.5548,65.9679,18.1818,41.02,31.8008,67.0799,6.9403,26.0598,36.6573,58.8608,52.6119,0.131,0.0977,7.4,68.46,66.84,100.62,99.18,95.89,95.69,3.5,0.0,55,13
3625,2007,Florida,2007Florida,27.0,1.0,7.0,45.2019,18.7621,28.1303,27.7464,45.2019,18.7621,28.1303,27.7464,20.2318,51.8635,27.9048,16.852999999999998,58.4665,24.6805,58.7234,40.8528,69.23899999999999,12.2707,46.2998,28.5319,66.0407,6.9504,34.0197,31.3504,54.7556,45.7356,0.0988,0.1066,13.1,66.38,63.64,107.9,106.09,101.88,97.82,8.27,0.0,85,2007,Oregon,2007Oregon,23.0,3.0,3.625,49.2289,21.6501,32.6113,28.6265,49.2289,21.6501,32.6113,28.6265,18.917,43.6765,37.4065,16.6122,56.0816,27.3061,49.6759,39.019,76.0745,5.4054,50.1826,31.5864,68.5185,12.2366,42.0929,34.0241,53.271,50.1099,0.102,0.0848,6.7,69.09,67.39,109.8,102.43,106.08,107.83,-5.39,0.0,77,8
3635,2007,Georgetown,2007Georgetown,8.0,2.0,4.285714286,44.0568,19.2612,33.9489,32.093,44.0568,19.2612,33.9489,32.093,18.5519,53.8552,27.593000000000004,20.5499,48.5555,30.8947,57.7666,37.0079,70.9581,15.6716,43.2007,30.3155,71.0145,7.1369,34.7755,37.6744,59.1549,54.4474,0.0866,0.1128,0.2,71.0,70.04,103.45,102.97,99.81,95.76,7.21,0.0,96,2007,North Carolina,2007North Carolina,2.0,1.0,4.428571429,47.0207,21.419,29.6145,27.8929,47.0207,21.419,29.6145,27.8929,20.5341,59.6685,19.7974,16.4877,54.2945,29.2178,54.6067,35.7737,71.1702,11.0045,45.2975,33.7317,66.5635,8.5955,25.2415,32.513000000000005,58.9722,53.2225,0.1101,0.1012,7.6,65.61,62.91,103.96,99.98,101.6,102.98,-3.0,0.0,84,12
